step_n_branch_n_depth_n,step_start_time,step_end_time,branch_start_time,branch_end_time,depth_start_time,depth_end_time,llm_call_start_time,llm_call_end_time,command_execution_start_time,command_execution_end_time,container_operation_start_time,container_operation_end_time,tmux_session_check_start_time,tmux_session_check_end_time,tmux_send_keys_start_time,tmux_send_keys_end_time,tmux_wait_start_time,tmux_wait_end_time,checkpoint_restore_start_time,checkpoint_restore_end_time,container_reconnect_start_time,container_reconnect_end_time,command_keystrokes,command_is_blocking,command_timeout_sec,llm_response_length,terminal_output_length,branch_reward,success,error_message,memory_before_command,memory_after_command,memory_before_checkpoint,memory_after_checkpoint,checkpoint_id,container_id,checkpoint_stats_time,checkpoint_stats_size,restore_stats_time,restore_stats_size,ckptlite_filesystem_size,ckptlite_memory_size,ckptlite_snapshot_vmrss_mb,docker_image_size,mcts_node_id,mcts_parent_id,mcts_n,mcts_w,mcts_q,mcts_ucb,mcts_value,mcts_done,mcts_selected_child
0_0_1,,,,,2026-04-05T22:51:30.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T22:51:30.042,2026-04-05T22:51:30.043,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T22:51:30.043,,2026-04-05T22:51:30.043,,,,,,,,,,,,move S & S & E & E & N & N,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T22:51:30.051,,2026-04-05T22:51:30.051,,,,,,,,,,,,,,,407,,True,,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,42b2075f,,2.7468345165252686,213085530,,,5766,213079764,6.85546875,,,,,,,,,,
0_0_1,,,,,,2026-04-05T22:51:30.535,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,42b2075f,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T22:51:30.542,2026-04-05T22:51:30.743,,,,,,,,,True,,,,,,42b2075f,,,,7.292067766189575,213085760,5766,213079994,6.85546875,,,,,,,,,,
0_0_1,,,,,2026-04-05T22:51:30.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T22:51:30.852,2026-04-05T22:51:30.853,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T22:51:30.853,,2026-04-05T22:51:30.853,,,,,,,,,,,,move S & W & W & N & N & E & E,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T22:51:30.861,,2026-04-05T22:51:30.861,,,,,,,,,,,,,,,476,,True,,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,0871c9e0,,2.7835659980773926,216609435,,,5766,216603669,7.078125,,,,,,,,,,
0_0_1,,,,,,2026-04-05T22:51:31.351,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,0871c9e0,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T22:51:31.358,2026-04-05T22:51:31.562,,,,,,,,,True,,,,,,0871c9e0,,,,7.4004974365234375,216609321,5766,216603555,7.078125,,,,,,,,,,
0_0_1,,,,,2026-04-05T22:51:31.665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T22:51:31.674,2026-04-05T22:51:31.674,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T22:51:31.674,,2026-04-05T22:51:31.674,,,,,,,,,,,,move S & S & E & N & N & W & W & S,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T22:51:31.682,,2026-04-05T22:51:31.682,,,,,,,,,,,,,,,545,,True,,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,931c24c6,,2.8199400901794434,220269066,,,5766,220263300,7.13671875,,,,,,,,,,
0_0_1,,,,,,2026-04-05T22:51:32.173,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,931c24c6,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T22:51:32.181,2026-04-05T22:51:32.385,,,,,,,,,True,,,,,,931c24c6,,,,7.50848126411438,220269296,5766,220263530,7.13671875,,,,,,,,,,
0_0_1,,,,,2026-04-05T22:51:32.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T22:51:32.497,2026-04-05T22:51:32.498,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T22:51:32.498,,2026-04-05T22:51:32.498,,,,,,,,,,,,move N & N & E & E & S & S & W & W,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T22:51:32.506,,2026-04-05T22:51:32.506,,,,,,,,,,,,,,,545,,True,,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,2b80b3b2,,2.8571670055389404,224105243,,,5766,224099477,7.3125,,,,,,,,,,
0_0_1,,,,,,2026-04-05T22:51:32.998,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,2b80b3b2,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T22:51:33.007,2026-04-05T22:51:33.214,,,,,,,,,True,,,,,,2b80b3b2,,,,7.617495775222778,224105129,5766,224099363,7.3125,,,,,,,,,,
0_0_1,,,,,2026-04-05T22:51:33.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T22:51:33.326,2026-04-05T22:51:33.326,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T22:51:33.326,,2026-04-05T22:51:33.326,,,,,,,,,,,,move N & N & W & W & S & S & E & E,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T22:51:33.335,,2026-04-05T22:51:33.335,,,,,,,,,,,,,,,545,,True,,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,c806e4ac,,2.890320301055908,228039496,,,5766,228033730,7.46875,,,,,,,,,,
0_0_1,,,,,,2026-04-05T22:51:33.826,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,c806e4ac,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T22:51:33.836,2026-04-05T22:51:34.046,,,,,,,,,True,,,,,,c806e4ac,,,,7.727601766586304,228039496,5766,228033730,7.46875,,,,,,,,,,
0_0_1,,,,,2026-04-05T22:51:34.150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T22:51:34.159,2026-04-05T22:51:34.159,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T22:51:34.159,,2026-04-05T22:51:34.159,,,,,,,,,,,,move N & E & E & S & S & W & W & N,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T22:51:34.168,,2026-04-05T22:51:34.168,,,,,,,,,,,,,,,545,,True,,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,61678754,,2.92508864402771,232133791,,,5766,232128025,7.48828125,,,,,,,,,,
0_0_1,,,,,,2026-04-05T22:51:34.660,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,61678754,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T22:51:34.671,2026-04-05T22:51:34.879,,,,,,,,,True,,,,,,61678754,,,,7.835227966308594,232133789,5766,232128023,7.48828125,,,,,,,,,,
0_0_1,,,,,2026-04-05T22:51:34.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T22:51:34.994,2026-04-05T22:51:34.994,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T22:51:34.995,,2026-04-05T22:51:34.995,,,,,,,,,,,,move W & W & W & N & N & N & E & E & E,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T22:51:35.003,,2026-04-05T22:51:35.003,,,,,,,,,,,,,,,614,,True,,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,ea7e7964,,2.9636335372924805,236348691,,,5766,236342925,7.6640625,,,,,,,,,,
0_0_1,,,,,,2026-04-05T22:51:35.501,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,ea7e7964,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T22:51:35.513,2026-04-05T22:51:35.724,,,,,,,,,True,,,,,,ea7e7964,,,,7.943300485610962,236348577,5766,236342811,7.6640625,,,,,,,,,,
0_0_1,,,,,2026-04-05T22:51:35.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T22:51:35.841,2026-04-05T22:51:35.841,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T22:51:35.841,,2026-04-05T22:51:35.841,,,,,,,,,,,,move S & S & S & E & E & N & N & N & W & W,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T22:51:35.849,,2026-04-05T22:51:35.849,,,,,,,,,,,,,,,683,,True,,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,92830d85,,3.000948429107666,240706149,,,5766,240700383,7.80078125,,,,,,,,,,
0_0_1,,,,,,2026-04-05T22:51:36.346,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,92830d85,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T22:51:36.360,2026-04-05T22:51:36.572,,,,,,,,,True,,,,,,92830d85,,,,8.051887512207031,240706149,5766,240700383,7.80078125,,,,,,,,,,
0_0_1,,,,,2026-04-05T22:51:36.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T22:51:36.691,2026-04-05T22:51:36.691,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T22:51:36.691,,2026-04-05T22:51:36.691,,,,,,,,,,,,move S & W & W & N & N & E & E & S & E & N,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T22:51:36.699,,2026-04-05T22:51:36.699,,,,,,,,,,,,,,,683,,True,,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,5a17ac75,,3.038444995880127,245167101,,,5766,245161335,7.8984375,,,,,,,,,,
0_0_1,,,,,,2026-04-05T22:51:37.197,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,5a17ac75,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T22:51:37.211,2026-04-05T22:51:37.424,,,,,,,,,True,,,,,,5a17ac75,,,,8.161671161651611,245167101,5766,245161335,7.8984375,,,,,,,,,,
0_0_1,,,,,2026-04-05T22:51:37.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T22:51:37.543,2026-04-05T22:51:37.543,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T22:51:37.543,,2026-04-05T22:51:37.543,,,,,,,,,,,,move N & W & S & E,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T22:51:37.550,,2026-04-05T22:51:37.550,,,,,,,,,,,,,,,269,,True,,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,f0311f4f,,3.0749549865722656,249733730,,,5766,249727964,7.9375,,,,,,,,,,
0_0_1,,,,,,2026-04-05T22:51:38.049,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,f0311f4f,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T22:51:38.064,2026-04-05T22:51:38.279,,,,,,,,,True,,,,,,f0311f4f,,,,8.269697904586792,249733728,5766,249727962,7.9375,,,,,,,,,,
0_0_1,,,,,2026-04-05T22:51:38.393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T22:51:38.402,2026-04-05T22:51:38.402,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T22:51:38.402,,2026-04-05T22:51:38.402,,,,,,,,,,,,exit,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T22:53:38.503,,2026-04-05T22:53:38.503,,,,,,,,,,,,,,,23,,False,rc=-1,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,9571cda7,,3.107956886291504,253537630,,,8762,253528868,5.5078125,,,,,,,,,,
0_0_1,,,,,,2026-04-05T22:53:39.000,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,9571cda7,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T22:53:39.016,2026-04-05T22:53:39.233,,,,,,,,,True,,,,,,9571cda7,,,,8.37831711769104,253537689,8762,253528927,5.5078125,,,,,,,,,,
0_0_1,,,,,2026-04-05T22:53:39.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T22:53:44.349,2026-04-05T22:53:44.349,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T22:53:44.349,,2026-04-05T22:53:44.349,,,,,,,,,,,,head -40 /app/maze_map.txt || echo 'maze_map.txt not found or empty',True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T22:55:44.352,,2026-04-05T22:55:44.352,,,,,,,,,,,,,,,23,,False,rc=-1,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,0bf21ef2,,3.1409153938293457,257540541,,,8762,257531779,5.76171875,,,,,,,,,,
0_0_1,,,,,,2026-04-05T22:55:44.851,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,0bf21ef2,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T22:55:44.868,2026-04-05T22:55:45.086,,,,,,,,,True,,,,,,0bf21ef2,,,,8.488313913345337,257540655,8762,257531893,5.76171875,,,,,,,,,,
0_0_1,,,,,2026-04-05T22:55:45.201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T22:55:50.204,2026-04-05T22:55:50.204,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T22:55:50.204,,2026-04-05T22:55:50.204,,,,,,,,,,,,ls -la /app,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T22:57:50.236,,2026-04-05T22:57:50.236,,,,,,,,,,,,,,,23,,False,rc=-1,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,fe701d45,,3.176206588745117,261740959,,,8762,261732197,5.88671875,,,,,,,,,,
0_0_1,,,,,,2026-04-05T22:57:50.739,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,fe701d45,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T22:57:50.757,2026-04-05T22:57:50.978,,,,,,,,,True,,,,,,fe701d45,,,,8.597789764404297,261740845,8762,261732083,5.88671875,,,,,,,,,,
0_0_1,,,,,2026-04-05T22:57:51.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T22:57:56.098,2026-04-05T22:57:56.098,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T22:57:56.098,,2026-04-05T22:57:56.098,,,,,,,,,,,,ls -la /app/tests,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T22:59:56.168,,2026-04-05T22:59:56.168,,,,,,,,,,,,,,,23,,False,rc=-1,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,1cdb79e1,,3.2125518321990967,266129953,,,8762,266121191,6.06640625,,,,,,,,,,
0_0_1,,,,,,2026-04-05T22:59:56.676,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,1cdb79e1,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T22:59:56.695,2026-04-05T22:59:56.916,,,,,,,,,True,,,,,,1cdb79e1,,,,8.707537412643433,266129894,8762,266121132,6.06640625,,,,,,,,,,
0_0_1,,,,,2026-04-05T22:59:57.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:00:02.039,2026-04-05T23:00:02.039,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:00:02.039,,2026-04-05T23:00:02.039,,,,,,,,,,,,cat /app/maze_map.txt || echo 'maze_map.txt not found or empty',True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:02:02.111,,2026-04-05T23:02:02.111,,,,,,,,,,,,,,,23,,False,rc=-1,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,df69986c,,3.2433865070343018,268780556,,,8762,268771794,5.734375,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:02:02.614,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,df69986c,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:02:02.634,2026-04-05T23:02:02.856,,,,,,,,,True,,,,,,df69986c,,,,8.816110610961914,268780387,8762,268771625,5.734375,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:02:02.976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:02:07.982,2026-04-05T23:02:07.982,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:02:07.982,,2026-04-05T23:02:07.982,,,,,,,,,,,,cat /app/tests/test_outputs.py,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:04:08.056,,2026-04-05T23:04:08.056,,,,,,,,,,,,,,,23,,False,rc=-1,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,e4bafa59,,3.276979923248291,271541621,,,8762,271532859,4.89453125,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:04:08.562,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,e4bafa59,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:04:08.582,2026-04-05T23:04:08.806,,,,,,,,,True,,,,,,e4bafa59,,,,8.924809694290161,271541507,8762,271532745,4.89453125,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:04:08.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:04:13.929,2026-04-05T23:04:13.930,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:04:13.930,,2026-04-05T23:04:13.930,,,,,,,,,,,,ls -la /,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:06:13.984,,2026-04-05T23:06:13.984,,,,,,,,,,,,,,,23,,False,rc=-1,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,a7d5993e,,3.3105318546295166,274267266,,,8762,274258504,4.86328125,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:06:14.493,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,a7d5993e,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:06:14.515,2026-04-05T23:06:14.740,,,,,,,,,True,,,,,,a7d5993e,,,,9.033279657363892,274267266,8762,274258504,4.86328125,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:06:14.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:06:19.865,2026-04-05T23:06:19.865,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:06:19.865,,2026-04-05T23:06:19.865,,,,,,,,,,,,head -40 /app/tests/test_outputs.py,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:08:19.938,,2026-04-05T23:08:19.938,,,,,,,,,,,,,,,23,,False,rc=-1,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,526cfb81,,3.3441481590270996,277211866,,,8762,277203104,5.0703125,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:08:20.445,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,526cfb81,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:08:20.468,2026-04-05T23:08:20.695,,,,,,,,,True,,,,,,526cfb81,,,,9.142288208007812,277211866,8762,277203104,5.0703125,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:08:20.819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:08:25.825,2026-04-05T23:08:25.825,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:08:25.825,,2026-04-05T23:08:25.825,,,,,,,,,,,,cat /app/tests/test_outputs.py | head -60,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:10:25.828,,2026-04-05T23:10:25.828,,,,,,,,,,,,,,,23,,False,rc=-1,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,4ad45fb2,,3.3780455589294434,280232701,,,8762,280223939,5.14453125,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:10:26.338,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,4ad45fb2,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:10:26.351,2026-04-05T23:10:26.579,,,,,,,,,True,,,,,,4ad45fb2,,,,9.25059723854065,280232701,8762,280223939,5.14453125,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:10:26.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:10:31.709,2026-04-05T23:10:31.709,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:10:31.709,,2026-04-05T23:10:31.709,,,,,,,,,,,,ls -la /,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:12:31.712,,2026-04-05T23:12:31.712,,,,,,,,,,,,,,,23,,False,rc=-1,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,5fd5e841,,3.4135947227478027,283271965,,,8762,283263203,5.15625,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:12:32.229,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,5fd5e841,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:12:32.250,2026-04-05T23:12:32.479,,,,,,,,,True,,,,,,5fd5e841,,,,9.359323740005493,283271908,8762,283263146,5.15625,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:12:32.605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,2026-04-05T23:12:37.612,2026-04-05T23:12:37.612,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,2026-04-05T23:12:37.612,,2026-04-05T23:12:37.612,,,,,,,,,,,,python3 /app/explore_and_map.py,True,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_0_1,,,,,,,,,,2026-04-05T23:14:37.625,,2026-04-05T23:14:37.625,,,,,,,,,,,,,,,23,,False,rc=-1,,,,,,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,5a44a083,,3.447082042694092,286287084,,,8762,286278322,5.13671875,,,,,,,,,,
0_0_1,,,,,,2026-04-05T23:14:38.139,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,5a44a083,,,,,,,,,,,,,,,,,,
0_0_0,,,,,,,,,,,,,,,,,,,2026-04-05T23:14:38.163,2026-04-05T23:14:38.394,,,,,,,,,True,,,,,,5a44a083,,,,9.46792197227478,286287027,8762,286278265,5.13671875,,,,,,,,,,
0_0_1,,,,,2026-04-05T23:14:38.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
